student_id,roll_number,first_name,last_name,gender,date_of_birth,email,phone,department_id,academic_year_id,semester_id,is_active,profile_id,profile_name,attendance_min,attendance_max,assignment_min,assignment_max,cie_min,cie_max,see_min,see_max,dropout_probability,academic_record_id,semester_id_academic,academic_year_id_academic,credits_registered,credits_earned,sgpa,cgpa,failed_courses,backlog_courses,semester_result,registration_id,course_offering_id,mentor_id,registration_status,is_repeat,attendance_percentage,assignment_completion,lms_activity_score,marks_id,cie_marks,see_marks,total_marks,grade_letter,grade_point,credit_points,credits_registered_marks,credits_earned_marks,result
ST000083,AIML2023083,Sai,Loke,Male,2005-08-24,sai.loke83@student.college.edu,8659674203,DEP000001,AY000004,SEM000007,True,PRO000083,Good,80,95,75,90,18,28,45,65,0.0,AR000083,SEM000007,AY000004,12.0,12.0,8.33,8.33,0,0,PASS,REG000323,CO000027,MN000012,REGISTERED,False,85.0,89.0,92.0,MK000301,20.0,61.0,81.0,A+,9.0,36.0,4.0,4.0,PASS
ST000083,AIML2023083,Sai,Loke,Male,2005-08-24,sai.loke83@student.college.edu,8659674203,DEP000001,AY000004,SEM000007,True,PRO000083,Good,80,95,75,90,18,28,45,65,0.0,AR000083,SEM000007,AY000004,12.0,12.0,8.33,8.33,0,0,PASS,REG000324,CO000028,MN000013,REGISTERED,False,88.0,76.0,88.0,MK000302,26.0,46.0,72.0,A,8.0,32.0,4.0,4.0,PASS
ST000084,AIML2023084,Harrison,Dugar,Male,2005-08-25,harrison.dugar84@student.college.edu,9644150586,DEP000001,AY000004,SEM000007,True,PRO000084,Declining,40,65,35,60,4,16,15,40,0.0,AR000084,SEM000007,AY000004,12.0,0.0,0.0,0.0,3,3,FAIL,REG000325,CO000025,MN000010,REGISTERED,False,44.0,45.0,43.0,MK000303,5.0,26.0,31.0,F,0.0,0.0,4.0,0.0,FAIL
ST000084,AIML2023084,Harrison,Dugar,Male,2005-08-25,harrison.dugar84@student.college.edu,9644150586,DEP000001,AY000004,SEM000007,True,PRO000084,Declining,40,65,35,60,4,16,15,40,0.0,AR000084,SEM000007,AY000004,12.0,0.0,0.0,0.0,3,3,FAIL,REG000326,CO000026,MN000011,REGISTERED,False,41.0,43.0,27.0,MK000304,7.0,32.0,39.0,F,0.0,0.0,4.0,0.0,FAIL
ST000084,AIML2023084,Harrison,Dugar,Male,2005-08-25,harrison.dugar84@student.college.edu,9644150586,DEP000001,AY000004,SEM000007,True,PRO000084,Declining,40,65,35,60,4,16,15,40,0.0,AR000084,SEM000007,AY000004,12.0,0.0,0.0,0.0,3,3,FAIL,REG000327,CO000027,MN000012,REGISTERED,False,54.0,49.0,45.0,MK000305,10.0,18.0,28.0,F,0.0,0.0,4.0,0.0,FAIL
ST000084,AIML2023084,Harrison,Dugar,Male,2005-08-25,harrison.dugar84@student.college.edu,9644150586,DEP000001,AY000004,SEM000007,True,PRO000084,Declining,40,65,35,60,4,16,15,40,0.0,AR000084,SEM000007,AY000004,12.0,0.0,0.0,0.0,3,3,FAIL,REG000328,CO000028,MN000013,CANCELLED,False,55.0,37.0,46.0,,,,,,,,,,
ST000085,AIML2023085,Nathaniel,Anand,Male,2005-11-08,nathaniel.anand85@student.college.edu,9805683484,DEP000001,AY000004,SEM000007,True,PRO000085,Average,65,85,60,80,10,24,30,58,0.0,AR000085,SEM000007,AY000004,16.0,16.0,7.25,7.25,0,0,PASS,REG000329,CO000025,MN000010,REGISTERED,False,72.0,70.0,80.0,MK000306,11.0,50.0,61.0,B+,7.0,28.0,4.0,4.0,PASS
ST000085,AIML2023085,Nathaniel,Anand,Male,2005-11-08,nathaniel.anand85@student.college.edu,9805683484,DEP000001,AY000004,SEM000007,True,PRO000085,Average,65,85,60,80,10,24,30,58,0.0,AR000085,SEM000007,AY000004,16.0,16.0,7.25,7.25,0,0,PASS,REG000330,CO000026,MN000011,REGISTERED,False,76.0,78.0,73.0,MK000307,17.0,57.0,74.0,A,8.0,32.0,4.0,4.0,PASS
ST000085,AIML2023085,Nathaniel,Anand,Male,2005-11-08,nathaniel.anand85@student.college.edu,9805683484,DEP000001,AY000004,SEM000007,True,PRO000085,Average,65,85,60,80,10,24,30,58,0.0,AR000085,SEM000007,AY000004,16.0,16.0,7.25,7.25,0,0,PASS,REG000331,CO000027,MN000012,REGISTERED,False,71.0,68.0,74.0,MK000308,16.0,52.0,68.0,B+,7.0,28.0,4.0,4.0,PASS
ST000085,AIML2023085,Nathaniel,Anand,Male,2005-11-08,nathaniel.anand85@student.college.edu,9805683484,DEP000001,AY000004,SEM000007,True,PRO000085,Average,65,85,60,80,10,24,30,58,0.0,AR000085,SEM000007,AY000004,16.0,16.0,7.25,7.25,0,0,PASS,REG000332,CO000028,MN000013,REGISTERED,False,71.0,62.0,75.0,MK000309,10.0,54.0,64.0,B+,7.0,28.0,4.0,4.0,PASS
ST000086,AIML2023086,Akshay,Balan,Male,2004-07-24,akshay.balan86@student.college.edu,8055569718,DEP000001,AY000004,SEM000007,True,PRO000086,Declining,40,65,35,60,4,16,15,40,0.0,AR000086,SEM000007,AY000004,16.0,8.0,2.25,2.25,2,2,PROMOTED,REG000333,CO000025,MN000010,REGISTERED,True,45.0,38.0,42.0,MK000310,9.0,23.0,32.0,F,0.0,0.0,4.0,0.0,FAIL
ST000086,AIML2023086,Akshay,Balan,Male,2004-07-24,akshay.balan86@student.college.edu,8055569718,DEP000001,AY000004,SEM000007,True,PRO000086,Declining,40,65,35,60,4,16,15,40,0.0,AR000086,SEM000007,AY000004,16.0,8.0,2.25,2.25,2,2,PROMOTED,REG000334,CO000026,MN000011,REGISTERED,True,48.0,42.0,44.0,MK000311,6.0,30.0,36.0,F,0.0,0.0,4.0,0.0,FAIL
ST000086,AIML2023086,Akshay,Balan,Male,2004-07-24,akshay.balan86@student.college.edu,8055569718,DEP000001,AY000004,SEM000007,True,PRO000086,Declining,40,65,35,60,4,16,15,40,0.0,AR000086,SEM000007,AY000004,16.0,8.0,2.25,2.25,2,2,PROMOTED,REG000335,CO000027,MN000012,REGISTERED,False,51.0,48.0,46.0,MK000312,11.0,34.0,45.0,C,5.0,20.0,4.0,4.0,PASS
ST000086,AIML2023086,Akshay,Balan,Male,2004-07-24,akshay.balan86@student.college.edu,8055569718,DEP000001,AY000004,SEM000007,True,PRO000086,Declining,40,65,35,60,4,16,15,40,0.0,AR000086,SEM000007,AY000004,16.0,8.0,2.25,2.25,2,2,PROMOTED,REG000336,CO000028,MN000013,REGISTERED,False,55.0,37.0,43.0,MK000313,4.0,39.0,43.0,P,4.0,16.0,4.0,4.0,PASS
ST000087,AIML2023087,Chakradhar,Kari,Male,2003-12-06,chakradhar.kari87@student.college.edu,8615332645,DEP000001,AY000004,SEM000007,True,PRO000087,Good,80,95,75,90,18,28,45,65,0.0,AR000087,SEM000007,AY000004,16.0,16.0,8.25,8.25,0,0,PASS,REG000337,CO000025,MN000010,REGISTERED,False,87.0,86.0,77.0,MK000314,22.0,54.0,76.0,A,8.0,32.0,4.0,4.0,PASS
ST000087,AIML2023087,Chakradhar,Kari,Male,2003-12-06,chakradhar.kari87@student.college.edu,8615332645,DEP000001,AY000004,SEM000007,True,PRO000087,Good,80,95,75,90,18,28,45,65,0.0,AR000087,SEM000007,AY000004,16.0,16.0,8.25,8.25,0,0,PASS,REG000338,CO000026,MN000011,REGISTERED,False,92.0,88.0,84.0,MK000315,21.0,62.0,83.0,A+,9.0,36.0,4.0,4.0,PASS
ST000087,AIML2023087,Chakradhar,Kari,Male,2003-12-06,chakradhar.kari87@student.college.edu,8615332645,DEP000001,AY000004,SEM000007,True,PRO000087,Good,80,95,75,90,18,28,45,65,0.0,AR000087,SEM000007,AY000004,16.0,16.0,8.25,8.25,0,0,PASS,REG000339,CO000027,MN000012,REGISTERED,False,93.0,82.0,89.0,MK000316,18.0,57.0,75.0,A,8.0,32.0,4.0,4.0,PASS
ST000087,AIML2023087,Chakradhar,Kari,Male,2003-12-06,chakradhar.kari87@student.college.edu,8615332645,DEP000001,AY000004,SEM000007,True,PRO000087,Good,80,95,75,90,18,28,45,65,0.0,AR000087,SEM000007,AY000004,16.0,16.0,8.25,8.25,0,0,PASS,REG000340,CO000028,MN000013,REGISTERED,False,93.0,81.0,83.0,MK000317,21.0,50.0,71.0,A,8.0,32.0,4.0,4.0,PASS
ST000088,AIML2023088,Adya,Kapoor,Female,2005-06-23,adya.kapoor88@student.college.edu,8778601596,DEP000001,AY000004,SEM000007,True,PRO000088,Average,65,85,60,80,10,24,30,58,0.0,AR000088,SEM000007,AY000004,16.0,16.0,6.5,6.5,0,0,PASS,REG000341,CO000025,MN000010,REGISTERED,False,84.0,79.0,69.0,MK000318,18.0,58.0,76.0,A,8.0,32.0,4.0,4.0,PASS
ST000088,AIML2023088,Adya,Kapoor,Female,2005-06-23,adya.kapoor88@student.college.edu,8778601596,DEP000001,AY000004,SEM000007,True,PRO000088,Average,65,85,60,80,10,24,30,58,0.0,AR000088,SEM000007,AY000004,16.0,16.0,6.5,6.5,0,0,PASS,REG000342,CO000026,MN000011,REGISTERED,False,72.0,75.0,61.0,MK000319,13.0,35.0,48.0,C,5.0,20.0,4.0,4.0,PASS
ST000088,AIML2023088,Adya,Kapoor,Female,2005-06-23,adya.kapoor88@student.college.edu,8778601596,DEP000001,AY000004,SEM000007,True,PRO000088,Average,65,85,60,80,10,24,30,58,0.0,AR000088,SEM000007,AY000004,16.0,16.0,6.5,6.5,0,0,PASS,REG000343,CO000027,MN000012,REGISTERED,False,85.0,65.0,76.0,MK000320,14.0,54.0,68.0,B+,7.0,28.0,4.0,4.0,PASS
ST000088,AIML2023088,Adya,Kapoor,Female,2005-06-23,adya.kapoor88@student.college.edu,8778601596,DEP000001,AY000004,SEM000007,True,PRO000088,Average,65,85,60,80,10,24,30,58,0.0,AR000088,SEM000007,AY000004,16.0,16.0,6.5,6.5,0,0,PASS,REG000344,CO000028,MN000013,REGISTERED,False,76.0,66.0,66.0,MK000321,21.0,32.0,53.0,B,6.0,24.0,4.0,4.0,PASS
ST000089,AIML2023089,Indali,Dass,Female,2005-05-11,indali.dass89@student.college.edu,7159103926,DEP000001,AY000004,SEM000007,True,PRO000089,Good,80,95,75,90,18,28,45,65,0.0,AR000089,SEM000007,AY000004,16.0,16.0,8.0,8.0,0,0,PASS,REG000345,CO000025,MN000010,REGISTERED,False,80.0,82.0,84.0,MK000322,18.0,58.0,76.0,A,8.0,32.0,4.0,4.0,PASS
ST000089,AIML2023089,Indali,Dass,Female,2005-05-11,indali.dass89@student.college.edu,7159103926,DEP000001,AY000004,SEM000007,True,PRO000089,Good,80,95,75,90,18,28,45,65,0.0,AR000089,SEM000007,AY000004,16.0,16.0,8.0,8.0,0,0,PASS,REG000346,CO000026,MN000011,REGISTERED,False,87.0,86.0,84.0,MK000323,27.0,45.0,72.0,A,8.0,32.0,4.0,4.0,PASS
ST000089,AIML2023089,Indali,Dass,Female,2005-05-11,indali.dass89@student.college.edu,7159103926,DEP000001,AY000004,SEM000007,True,PRO000089,Good,80,95,75,90,18,28,45,65,0.0,AR000089,SEM000007,AY000004,16.0,16.0,8.0,8.0,0,0,PASS,REG000347,CO000027,MN000012,REGISTERED,False,84.0,88.0,84.0,MK000324,20.0,49.0,69.0,B+,7.0,28.0,4.0,4.0,PASS
ST000089,AIML2023089,Indali,Dass,Female,2005-05-11,indali.dass89@student.college.edu,7159103926,DEP000001,AY000004,SEM000007,True,PRO000089,Good,80,95,75,90,18,28,45,65,0.0,AR000089,SEM000007,AY000004,16.0,16.0,8.0,8.0,0,0,PASS,REG000348,CO000028,MN000013,REGISTERED,False,84.0,82.0,86.0,MK000325,20.0,64.0,84.0,A+,9.0,36.0,4.0,4.0,PASS
ST000090,AIML2023090,Charan,Dave,Male,2003-08-18,charan.dave90@student.college.edu,8062106792,DEP000001,AY000004,SEM000007,True,PRO000090,Good,80,95,75,90,18,28,45,65,0.0,AR000090,SEM000007,AY000004,16.0,16.0,8.5,8.5,0,0,PASS,REG000349,CO000025,MN000010,REGISTERED,False,86.0,82.0,80.0,MK000326,25.0,62.0,87.0,A+,9.0,36.0,4.0,4.0,PASS
ST000090,AIML2023090,Charan,Dave,Male,2003-08-18,charan.dave90@student.college.edu,8062106792,DEP000001,AY000004,SEM000007,True,PRO000090,Good,80,95,75,90,18,28,45,65,0.0,AR000090,SEM000007,AY000004,16.0,16.0,8.5,8.5,0,0,PASS,REG000350,CO000026,MN000011,REGISTERED,False,83.0,85.0,70.0,MK000327,28.0,57.0,85.0,A+,9.0,36.0,4.0,4.0,PASS
ST000090,AIML2023090,Charan,Dave,Male,2003-08-18,charan.dave90@student.college.edu,8062106792,DEP000001,AY000004,SEM000007,True,PRO000090,Good,80,95,75,90,18,28,45,65,0.0,AR000090,SEM000007,AY000004,16.0,16.0,8.5,8.5,0,0,PASS,REG000351,CO000027,MN000012,REGISTERED,False,89.0,80.0,84.0,MK000328,19.0,60.0,79.0,A,8.0,32.0,4.0,4.0,PASS
ST000090,AIML2023090,Charan,Dave,Male,2003-08-18,charan.dave90@student.college.edu,8062106792,DEP000001,AY000004,SEM000007,True,PRO000090,Good,80,95,75,90,18,28,45,65,0.0,AR000090,SEM000007,AY000004,16.0,16.0,8.5,8.5,0,0,PASS,REG000352,CO000028,MN000013,REGISTERED,False,86.0,78.0,81.0,MK000329,27.0,45.0,72.0,A,8.0,32.0,4.0,4.0,PASS
ST000091,AIML2023091,Viraj,Mall,Male,2005-05-15,viraj.mall91@student.college.edu,9240077353,DEP000001,AY000004,SEM000007,True,PRO000091,Average,65,85,60,80,10,24,30,58,0.0,AR000091,SEM000007,AY000004,16.0,16.0,6.25,6.25,0,0,PASS,REG000353,CO000025,MN000010,REGISTERED,False,69.0,62.0,67.0,MK000330,11.0,39.0,50.0,B,6.0,24.0,4.0,4.0,PASS
ST000091,AIML2023091,Viraj,Mall,Male,2005-05-15,viraj.mall91@student.college.edu,9240077353,DEP000001,AY000004,SEM000007,True,PRO000091,Average,65,85,60,80,10,24,30,58,0.0,AR000091,SEM000007,AY000004,16.0,16.0,6.25,6.25,0,0,PASS,REG000354,CO000026,MN000011,REGISTERED,False,75.0,76.0,73.0,MK000331,17.0,41.0,58.0,B,6.0,24.0,4.0,4.0,PASS
ST000091,AIML2023091,Viraj,Mall,Male,2005-05-15,viraj.mall91@student.college.edu,9240077353,DEP000001,AY000004,SEM000007,True,PRO000091,Average,65,85,60,80,10,24,30,58,0.0,AR000091,SEM000007,AY000004,16.0,16.0,6.25,6.25,0,0,PASS,REG000355,CO000027,MN000012,REGISTERED,False,81.0,62.0,67.0,MK000332,17.0,38.0,55.0,B,6.0,24.0,4.0,4.0,PASS
ST000091,AIML2023091,Viraj,Mall,Male,2005-05-15,viraj.mall91@student.college.edu,9240077353,DEP000001,AY000004,SEM000007,True,PRO000091,Average,65,85,60,80,10,24,30,58,0.0,AR000091,SEM000007,AY000004,16.0,16.0,6.25,6.25,0,0,PASS,REG000356,CO000028,MN000013,REGISTERED,False,70.0,66.0,76.0,MK000333,14.0,55.0,69.0,B+,7.0,28.0,4.0,4.0,PASS
ST000092,AIML2023092,Geetika,Rajagopalan,Female,2004-04-06,geetika.rajagopalan92@student.college.edu,8005838653,DEP000001,AY000004,SEM000007,True,PRO000092,Declining,40,65,35,60,4,16,15,40,0.0,AR000092,SEM000007,AY000004,8.0,0.0,0.0,0.0,2,2,PROMOTED,REG000357,CO000025,MN000010,CANCELLED,False,61.0,48.0,48.0,,,,,,,,,,
ST000092,AIML2023092,Geetika,Rajagopalan,Female,2004-04-06,geetika.rajagopalan92@student.college.edu,8005838653,DEP000001,AY000004,SEM000007,True,PRO000092,Declining,40,65,35,60,4,16,15,40,0.0,AR000092,SEM000007,AY000004,8.0,0.0,0.0,0.0,2,2,PROMOTED,REG000358,CO000026,MN000011,REGISTERED,False,47.0,39.0,50.0,MK000334,4.0,25.0,29.0,F,0.0,0.0,4.0,0.0,FAIL
ST000092,AIML2023092,Geetika,Rajagopalan,Female,2004-04-06,geetika.rajagopalan92@student.college.edu,8005838653,DEP000001,AY000004,SEM000007,True,PRO000092,Declining,40,65,35,60,4,16,15,40,0.0,AR000092,SEM000007,AY000004,8.0,0.0,0.0,0.0,2,2,PROMOTED,REG000359,CO000027,MN000012,CANCELLED,False,65.0,55.0,50.0,,,,,,,,,,
ST000092,AIML2023092,Geetika,Rajagopalan,Female,2004-04-06,geetika.rajagopalan92@student.college.edu,8005838653,DEP000001,AY000004,SEM000007,True,PRO000092,Declining,40,65,35,60,4,16,15,40,0.0,AR000092,SEM000007,AY000004,8.0,0.0,0.0,0.0,2,2,PROMOTED,REG000360,CO000028,MN000013,REGISTERED,False,53.0,57.0,40.0,MK000335,10.0,17.0,27.0,F,0.0,0.0,4.0,0.0,FAIL
ST000093,AIML2023093,Warhi,Sanghvi,Female,2003-09-06,warhi.sanghvi93@student.college.edu,7655063944,DEP000001,AY000004,SEM000007,True,PRO000093,Average,65,85,60,80,10,24,30,58,0.0,AR000093,SEM000007,AY000004,16.0,16.0,6.0,6.0,0,0,PASS,REG000361,CO000025,MN000010,REGISTERED,False,67.0,66.0,55.0,MK000336,14.0,46.0,60.0,B+,7.0,28.0,4.0,4.0,PASS
ST000093,AIML2023093,Warhi,Sanghvi,Female,2003-09-06,warhi.sanghvi93@student.college.edu,7655063944,DEP000001,AY000004,SEM000007,True,PRO000093,Average,65,85,60,80,10,24,30,58,0.0,AR000093,SEM000007,AY000004,16.0,16.0,6.0,6.0,0,0,PASS,REG000362,CO000026,MN000011,REGISTERED,False,84.0,77.0,73.0,MK000337,22.0,33.0,55.0,B,6.0,24.0,4.0,4.0,PASS
ST000093,AIML2023093,Warhi,Sanghvi,Female,2003-09-06,warhi.sanghvi93@student.college.edu,7655063944,DEP000001,AY000004,SEM000007,True,PRO000093,Average,65,85,60,80,10,24,30,58,0.0,AR000093,SEM000007,AY000004,16.0,16.0,6.0,6.0,0,0,PASS,REG000363,CO000027,MN000012,REGISTERED,False,79.0,70.0,74.0,MK000338,17.0,31.0,48.0,C,5.0,20.0,4.0,4.0,PASS
ST000093,AIML2023093,Warhi,Sanghvi,Female,2003-09-06,warhi.sanghvi93@student.college.edu,7655063944,DEP000001,AY000004,SEM000007,True,PRO000093,Average,65,85,60,80,10,24,30,58,0.0,AR000093,SEM000007,AY000004,16.0,16.0,6.0,6.0,0,0,PASS,REG000364,CO000028,MN000013,REGISTERED,False,67.0,71.0,64.0,MK000339,22.0,33.0,55.0,B,6.0,24.0,4.0,4.0,PASS
ST000094,AIML2023094,Ucchal,Tata,Female,2003-09-12,ucchal.tata94@student.college.edu,8618939664,DEP000001,AY000004,SEM000007,True,PRO000094,Average,65,85,60,80,10,24,30,58,0.0,AR000094,SEM000007,AY000004,16.0,16.0,7.0,7.0,0,0,PASS,REG000365,CO000025,MN000010,REGISTERED,False,73.0,66.0,60.0,MK000340,24.0,46.0,70.0,A,8.0,32.0,4.0,4.0,PASS
ST000094,AIML2023094,Ucchal,Tata,Female,2003-09-12,ucchal.tata94@student.college.edu,8618939664,DEP000001,AY000004,SEM000007,True,PRO000094,Average,65,85,60,80,10,24,30,58,0.0,AR000094,SEM000007,AY000004,16.0,16.0,7.0,7.0,0,0,PASS,REG000366,CO000026,MN000011,REGISTERED,False,77.0,66.0,64.0,MK000341,10.0,38.0,48.0,C,5.0,20.0,4.0,4.0,PASS
ST000094,AIML2023094,Ucchal,Tata,Female,2003-09-12,ucchal.tata94@student.college.edu,8618939664,DEP000001,AY000004,SEM000007,True,PRO000094,Average,65,85,60,80,10,24,30,58,0.0,AR000094,SEM000007,AY000004,16.0,16.0,7.0,7.0,0,0,PASS,REG000367,CO000027,MN000012,REGISTERED,False,78.0,62.0,78.0,MK000342,11.0,51.0,62.0,B+,7.0,28.0,4.0,4.0,PASS
ST000094,AIML2023094,Ucchal,Tata,Female,2003-09-12,ucchal.tata94@student.college.edu,8618939664,DEP000001,AY000004,SEM000007,True,PRO000094,Average,65,85,60,80,10,24,30,58,0.0,AR000094,SEM000007,AY000004,16.0,16.0,7.0,7.0,0,0,PASS,REG000368,CO000028,MN000013,REGISTERED,False,72.0,67.0,64.0,MK000343,20.0,58.0,78.0,A,8.0,32.0,4.0,4.0,PASS
ST000095,AIML2023095,Benjamin,Lala,Male,2004-03-18,benjamin.lala95@student.college.edu,7807186742,DEP000001,AY000004,SEM000007,True,PRO000095,Declining,40,65,35,60,4,16,15,40,0.0,AR000095,SEM000007,AY000004,12.0,8.0,3.0,3.0,1,1,PROMOTED,REG000369,CO000025,MN000010,CANCELLED,False,60.0,49.0,47.0,,,,,,,,,,
ST000095,AIML2023095,Benjamin,Lala,Male,2004-03-18,benjamin.lala95@student.college.edu,7807186742,DEP000001,AY000004,SEM000007,True,PRO000095,Declining,40,65,35,60,4,16,15,40,0.0,AR000095,SEM000007,AY000004,12.0,8.0,3.0,3.0,1,1,PROMOTED,REG000370,CO000026,MN000011,REGISTERED,False,51.0,44.0,40.0,MK000344,4.0,37.0,41.0,P,4.0,16.0,4.0,4.0,PASS
ST000095,AIML2023095,Benjamin,Lala,Male,2004-03-18,benjamin.lala95@student.college.edu,7807186742,DEP000001,AY000004,SEM000007,True,PRO000095,Declining,40,65,35,60,4,16,15,40,0.0,AR000095,SEM000007,AY000004,12.0,8.0,3.0,3.0,1,1,PROMOTED,REG000371,CO000027,MN000012,REGISTERED,False,47.0,36.0,36.0,MK000345,10.0,39.0,49.0,C,5.0,20.0,4.0,4.0,PASS
ST000095,AIML2023095,Benjamin,Lala,Male,2004-03-18,benjamin.lala95@student.college.edu,7807186742,DEP000001,AY000004,SEM000007,True,PRO000095,Declining,40,65,35,60,4,16,15,40,0.0,AR000095,SEM000007,AY000004,12.0,8.0,3.0,3.0,1,1,PROMOTED,REG000372,CO000028,MN000013,REGISTERED,False,63.0,50.0,50.0,MK000346,5.0,33.0,38.0,F,0.0,0.0,4.0,0.0,FAIL
ST000096,AIML2023096,Tarak,Thaker,Male,2003-09-16,tarak.thaker96@student.college.edu,9578173796,DEP000001,AY000004,SEM000007,True,PRO000096,Good,80,95,75,90,18,28,45,65,0.0,AR000096,SEM000007,AY000004,16.0,16.0,8.25,8.25,0,0,PASS,REG000373,CO000025,MN000010,REGISTERED,False,81.0,79.0,75.0,MK000347,25.0,48.0,73.0,A,8.0,32.0,4.0,4.0,PASS
ST000096,AIML2023096,Tarak,Thaker,Male,2003-09-16,tarak.thaker96@student.college.edu,9578173796,DEP000001,AY000004,SEM000007,True,PRO000096,Good,80,95,75,90,18,28,45,65,0.0,AR000096,SEM000007,AY000004,16.0,16.0,8.25,8.25,0,0,PASS,REG000374,CO000026,MN000011,REGISTERED,False,90.0,89.0,82.0,MK000348,23.0,62.0,85.0,A+,9.0,36.0,4.0,4.0,PASS
ST000096,AIML2023096,Tarak,Thaker,Male,2003-09-16,tarak.thaker96@student.college.edu,9578173796,DEP000001,AY000004,SEM000007,True,PRO000096,Good,80,95,75,90,18,28,45,65,0.0,AR000096,SEM000007,AY000004,16.0,16.0,8.25,8.25,0,0,PASS,REG000375,CO000027,MN000012,REGISTERED,False,90.0,80.0,87.0,MK000349,26.0,62.0,88.0,A+,9.0,36.0,4.0,4.0,PASS
ST000096,AIML2023096,Tarak,Thaker,Male,2003-09-16,tarak.thaker96@student.college.edu,9578173796,DEP000001,AY000004,SEM000007,True,PRO000096,Good,80,95,75,90,18,28,45,65,0.0,AR000096,SEM000007,AY000004,16.0,16.0,8.25,8.25,0,0,PASS,REG000376,CO000028,MN000013,REGISTERED,False,91.0,89.0,89.0,MK000350,23.0,45.0,68.0,B+,7.0,28.0,4.0,4.0,PASS
ST000097,AIML2023097,Hardik,Ravel,Male,2005-12-05,hardik.ravel97@student.college.edu,6375663444,DEP000001,AY000004,SEM000007,True,PRO000097,HighRisk,20,50,20,45,0,12,0,30,0.0,AR000097,SEM000007,AY000004,12.0,0.0,0.0,0.0,3,3,FAIL,REG000377,CO000025,MN000010,REGISTERED,True,38.0,22.0,25.0,MK000351,6.0,24.0,30.0,F,0.0,0.0,4.0,0.0,FAIL
ST000097,AIML2023097,Hardik,Ravel,Male,2005-12-05,hardik.ravel97@student.college.edu,6375663444,DEP000001,AY000004,SEM000007,True,PRO000097,HighRisk,20,50,20,45,0,12,0,30,0.0,AR000097,SEM000007,AY000004,12.0,0.0,0.0,0.0,3,3,FAIL,REG000378,CO000026,MN000011,CANCELLED,False,31.0,24.0,28.0,,,,,,,,,,
ST000097,AIML2023097,Hardik,Ravel,Male,2005-12-05,hardik.ravel97@student.college.edu,6375663444,DEP000001,AY000004,SEM000007,True,PRO000097,HighRisk,20,50,20,45,0,12,0,30,0.0,AR000097,SEM000007,AY000004,12.0,0.0,0.0,0.0,3,3,FAIL,REG000379,CO000027,MN000012,REGISTERED,False,42.0,33.0,28.0,MK000352,5.0,23.0,28.0,F,0.0,0.0,4.0,0.0,FAIL
ST000097,AIML2023097,Hardik,Ravel,Male,2005-12-05,hardik.ravel97@student.college.edu,6375663444,DEP000001,AY000004,SEM000007,True,PRO000097,HighRisk,20,50,20,45,0,12,0,30,0.0,AR000097,SEM000007,AY000004,12.0,0.0,0.0,0.0,3,3,FAIL,REG000380,CO000028,MN000013,REGISTERED,True,24.0,20.0,17.0,MK000353,3.0,23.0,26.0,F,0.0,0.0,4.0,0.0,FAIL
ST000098,AIML2023098,Chandran,Rege,Male,2005-04-17,chandran.rege98@student.college.edu,9760864514,DEP000001,AY000004,SEM000007,True,PRO000098,Average,65,85,60,80,10,24,30,58,0.0,AR000098,SEM000007,AY000004,16.0,16.0,7.25,7.25,0,0,PASS,REG000381,CO000025,MN000010,REGISTERED,False,74.0,66.0,60.0,MK000354,14.0,48.0,62.0,B+,7.0,28.0,4.0,4.0,PASS
ST000098,AIML2023098,Chandran,Rege,Male,2005-04-17,chandran.rege98@student.college.edu,9760864514,DEP000001,AY000004,SEM000007,True,PRO000098,Average,65,85,60,80,10,24,30,58,0.0,AR000098,SEM000007,AY000004,16.0,16.0,7.25,7.25,0,0,PASS,REG000382,CO000026,MN000011,REGISTERED,False,82.0,72.0,73.0,MK000355,22.0,50.0,72.0,A,8.0,32.0,4.0,4.0,PASS
ST000098,AIML2023098,Chandran,Rege,Male,2005-04-17,chandran.rege98@student.college.edu,9760864514,DEP000001,AY000004,SEM000007,True,PRO000098,Average,65,85,60,80,10,24,30,58,0.0,AR000098,SEM000007,AY000004,16.0,16.0,7.25,7.25,0,0,PASS,REG000383,CO000027,MN000012,REGISTERED,False,78.0,77.0,74.0,MK000356,10.0,51.0,61.0,B+,7.0,28.0,4.0,4.0,PASS
ST000098,AIML2023098,Chandran,Rege,Male,2005-04-17,chandran.rege98@student.college.edu,9760864514,DEP000001,AY000004,SEM000007,True,PRO000098,Average,65,85,60,80,10,24,30,58,0.0,AR000098,SEM000007,AY000004,16.0,16.0,7.25,7.25,0,0,PASS,REG000384,CO000028,MN000013,REGISTERED,True,83.0,67.0,68.0,MK000357,20.0,44.0,64.0,B+,7.0,28.0,4.0,4.0,PASS
ST000099,AIML2023099,Radha,Kunda,Female,2003-09-23,radha.kunda99@student.college.edu,8638213800,DEP000001,AY000004,SEM000007,True,PRO000099,Average,65,85,60,80,10,24,30,58,0.0,AR000099,SEM000007,AY000004,16.0,16.0,6.75,6.75,0,0,PASS,REG000385,CO000025,MN000010,REGISTERED,False,79.0,65.0,75.0,MK000358,21.0,53.0,74.0,A,8.0,32.0,4.0,4.0,PASS
